track,race,racedate,posttime,gait,purse,tcr,condition,pp,horse,driver,power,pace,speed,class,avgspd,bestspd,avgcr,dayssince,avgfinalodds_to1,avgfinalodds_dec,avgfinalodds_used,formstring,itm_pct,fp_grit_count,fp_gain_count,fp_outsideboard_count,fp_improve_count,fp_finishbonus_sum,fp_pp_dates_used,formpoints,avgwinclass,medianpurse10,avgcr_10,mediancr_10,classvstoday,earlyspeedpoints,earlyspeedstarts,earlyspeedrating,pp_power_last,postrtg_fast,sourcexml,driverrating,powerpoints,pp_pace2,pp_avgcr2,pp_bestspd2,pp_avgspd2,pp_power2,pp_bonus1,fieldstrength,dominanthorse,dominanceindex,fieldstrength_z,pace_z,avgspd_z,bestspd_z,avgcr_z,power_z,driverrating_z,postrtg_z,earlyspeedrating_z,postrtg_z.1,layoff_tier,layoff_label,rank_formpoints,rank_powerpoints,rank_avgcr,rank_bestspd,rank_earlyspeed,rank_power,rank_speed,rank_pace,indexvalue,morningline,ml_decimal,odds_morning_dec,superfav_prob,superfav_probpct,superfav_flag,harnesselite_line_prob,harnesselite_line_odds,ml_impliedprob,prob_delta,overlayflag,date,gait_race,leadthreatindex,racetype,condition_race,tcr_race,purse_race,fieldsize,fieldstrength_race,below2.0count,below3.0count,below5.0count,cluster2.5to6count,oddssd,top5range,oddsrange,competitiveclusterflag,classtag,adjustedpoints,classband,racedate_race,date.1,improvementflag,SituationScore,AvgSpd10-ES,FieldPaceMean-ES,Advantage-ES,ValuePlay,ClassChange,CompetitivenessIndex,ReboundScore,TrendBase,LastOutDelta,TrendDirection,Trend2Back,Trend3Back,ContinuationScore,FormAlertScore,FormAlertRankInRace,FormAlertLabel,UP_Flag,Is1UP,Is2UP,Is3UP,HER_raw,HER_Index,HER_Rank,HER_RaceRank,HER_RacePct,HER_Dominance,HER_WinProb,HER_ImpliedProb,HER_Overlay,TopHorseRank,TopHorseRaceRank,TopHorseScore,BaseTopHorseScore,ContenderLabel,TopGap2,TopGap3,TopSeparationRaw,top_gap2_score,top_gap3_score,top_separation_score,DistanceFromRaceLeader,superfav_probpct_num,_horse_norm,_dominant_norm,is_dominant_horse,dayssince_14_or_less,ml_odds_score,he_line_odds_score,superfav_score,dominant_flag_score,dominance_index_score,dayssince_score,her_winprob_score,her_index_score,her_rank_score,her_racerank_score,racedate.1,Pred_OffOdds,Pred_Place Pool%,Pred_Show Pool %,Pred_ImpliedProb,ML_Prob,HE_Prob_Raw,HE_Prob_Market,HE_Prob_Tilted,HE_Adjusted_Odds_PreRound,HE_Adjusted_Odds_Rounded,HE_Adjusted_Prob_FromRounded,HE_Adjusted_Prob,HE_Adjusted_Odds,HE_Adjusted,ML_Market_Total,HE_Raw_Market_Total,HE_Adjusted_Market_Total
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,4,Lousiren,"Brink, Mike",57.6,33.4,40.0,40.0,40.0,49.0,40.0,10,12.0,13.0,12.00,4-32132,83.0,0,2,0,2,6,"2026-08-21,2026-08-09,2026-08-02",10,38.67,2.95,39.83,40.5,2.8299999999999983,7,6,1.167,54.8,0.0,duq20260831hmpXML.xml,1.0,9,0,2,2,2,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-2.9557474091708227,-2.628816171019728,1.4273133293149904,-1.224744871391589,0.9697497139839868,-0.2990883485292355,-0.5485680140050919,-0.1835716980155531,0.0,1.0,Recent,1.0,1.0,6.0,1.0,3.0,2.0,2.0,4.0,20.0,4/1,5.0,5.0,0.0472942522040658,4.7%,False,0.4228471980235826,2.364920483508156,0.2,0.2228471980235826,Overlay,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,,29.33,25.77,3.56,,,42.0,,35.230999999999995,13.769000000000004,AboveTrend,,,13.769000000000004,14.679000000000006,1.0,Strong Improving,,False,False,False,14.63070550978746,626.9,218,1,1.0,2.811329625953425,0.9526,0.2,0.7526,110,1,13.4814,12.4632,Prime Standout,2.222800000000001,3.994100000000001,2.8428,0.3815965665236054,0.514915944719472,0.4848712263346409,0.0,0.047,lousiren,lousiren,1,1,0.8666666666666667,0.9917534398627424,0.047,1.0,0.1046511627906973,1.0,1.0,0.70186799501868,0.8117953165654813,1.0,,5.679608035714283,29.636250000000004,25.25958333333333,0.1760684881266172,20.0,42.28471980235827,37.63031338799538,37.81351817581978,2.6445568892858526,2.6,38.46153846153846,38.034712607584815,2.629177221127686,2.6,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,7,Fox Valley Britt,"Detweiler, Marcus",58.0,31.6,41.0,41.0,41.0,43.0,41.0,9,0.75,1.75,"0.90,0.60",41212-325,75.0,0,2,0,0,3,"2026-08-22,2026-08-19,2026-08-13",5,41.8,2.63,41.38,41.0,4.380000000000003,9,8,1.125,53.1,0.0,duq20260831hmpXML.xml,1.0,9,0,2,2,2,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-3.097970008884269,-2.54951325207382,0.0951542219543331,0.0,1.3223859736145256,-0.2990883485292355,-0.5485680140050919,-0.2524110847713857,0.0,1.0,Recent,4.0,1.0,3.0,3.0,4.0,1.0,1.0,6.0,15.0,7/2,4.5,4.5,0.0170765662077615,1.7%,False,0.1629108250835874,6.138327514374279,0.2222222222222222,-0.0593113971386347,Underlay,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,0.0,29.0,25.77,3.23,,,42.0,34.29,33.2,-31.2,BelowTrend,,,-31.2,-30.27,7.0,Strong Declining,,False,False,False,11.819375883834036,602.5,279,2,0.8333333333333334,,0.8808,0.2222,0.6586,316,2,10.2404,10.2404,Main Threat,0.0,0.0,0.0,0.0,0.0,0.0,2.222800000000001,0.017,fox valley britt,lousiren,0,1,0.8833333333333333,0.9514035150116754,0.017,0.0,0.0,1.0,0.920680512593902,0.6714819427148195,0.7588898525585429,0.8888888888888888,,9.927593392857146,22.79999999999999,21.69958333333333,0.1007293470257852,22.22222222222222,16.29108250835874,14.497874009443937,14.986820824010982,6.672529229133508,6.5,15.384615384615385,15.213885043033926,6.572943052819214,6.5,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,5,Gj'S Grace Enough,"Finn, J D",56.8,33.3,26.0,42.0,26.0,37.0,42.0,9,13.9,14.9,13.90,55-343511,50.0,0,2,0,1,6,"2026-08-22,2026-08-13,2026-08-10",9,38.5,2.63,41.62,40.5,4.619999999999997,6,8,0.75,54.8,0.0,duq20260831hmpXML.xml,0.0,5,0,2,0,0,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-2.9636486647104587,-3.739057036262441,-1.237004885406324,1.224744871391589,0.2644771947229026,-1.2344486580217502,-0.5485680140050919,-0.8670484665198902,0.0,1.0,Recent,2.0,7.0,1.0,7.0,7.0,4.0,7.0,5.0,14.0,5/2,3.5,3.5,0.0021216823025069,0.2%,False,0.1720804632891881,5.811234935597889,0.2857142857142857,-0.1136338224250975,Underlay,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,0.0,,,,,,42.0,,24.4,12.6,AboveTrend,,,12.6,13.53,2.0,Strong Improving,,False,False,False,-1.5781923881390012,486.3,617,4,0.5,,0.5,0.2857,0.2143,523,3,8.4691,8.4691,Secondary Threat,0.0,0.0,0.0,0.0,0.0,0.0,3.994100000000001,0.2,gj's grace enough,lousiren,0,1,0.9166666666666666,0.95490119253891,0.2,0.0,0.0,1.0,0.5,0.526774595267746,0.4657415437987857,0.6666666666666667,,9.1919432936508,24.61125,25.16916666666667,0.1087909235352589,28.571428571428573,17.20804632891881,15.313904861591254,15.279655556841487,6.544650147903685,6.5,15.384615384615385,15.213885043033926,6.572943052819214,6.5,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,2,Grc Mandy,"Daniels, Jerome",55.7,0.0,38.0,41.0,38.0,48.0,41.0,26,0.0,0.0,0,123453335,67.0,0,0,0,1,2,"2026-08-05,2026-08-02,2026-07-23",3,45.5,2.43,41.0,40.0,4.0,10,9,1.111,56.0,0.0,duq20260831hmpXML.xml,1.0,9,0,2,2,2,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-5.594766759409221,-2.787422008911544,1.2052868114215476,0.0,-0.7052725192610778,-0.2990883485292355,-0.5485680140050919,-0.2753575470233299,0.0,2.0,Layoff,6.0,1.0,3.0,2.0,5.0,5.0,3.0,0.0,13.0,10/1,11.0,11.0,0.0028647125037504,0.3%,False,0.061179958104949,16.345222046157406,0.0909090909090909,-0.0297291328041418,Neutral,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,,,,,,,42.0,,33.16,-30.16,BelowTrend,,,-30.16,-29.57,6.0,Strong Declining,,False,False,False,-0.022942079668898,499.8,585,3,0.6666666666666666,,0.7311,0.0909,0.6402,578,4,7.9036,7.9036,Depth,0.0,0.0,0.0,0.0,0.0,0.0,4.5596000000000005,0.3,grc mandy,lousiren,0,0,0.6666666666666667,0.8422588020370766,0.3,0.0,0.0,0.0,0.7553026955368979,0.5435865504358655,0.4934952298352124,0.7777777777777778,,17.7127786607143,19.06666666666666,19.5425,0.0564564159669611,9.090909090909092,6.117995810494906,5.4445695923123125,5.360831746523321,18.65382178145273,19.0,5.2631578947368425,5.20475014630108,19.213218154394625,19.0,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,6,Mound Station,"Avenatti, Matthew",56.9,33.5,34.0,41.0,34.0,40.0,41.0,9,20.3,21.3,20.30,5333254413,60.0,0,1,0,1,4,"2026-08-22,2026-08-19,2026-08-10",6,39.0,2.55,40.9,40.0,3.899999999999999,9,10,0.9,46.5,0.0,duq20260831hmpXML.xml,-1.0,7,0,2,2,0,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-2.947846153631186,-3.1046336846951763,-0.5709253317259955,0.0,0.3526362596305389,-2.1698089675142644,-0.5485680140050919,-0.6211935138204884,0.0,1.0,Recent,3.0,5.0,3.0,5.0,6.0,3.0,5.0,3.0,12.0,8/1,9.0,9.0,0.0026583792132987,0.3%,False,0.0691348470052347,14.46448561496466,0.1111111111111111,-0.0419762641058764,Underlay,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,-0.2,,,,,,42.0,,28.898,2.1020000000000003,AboveTrend,,,2.1020000000000003,3.032,3.0,Improving,,False,False,False,-4.881907212679157,457.7,688,5,0.3333333333333333,,0.2689,0.1111,0.1578,672,5,7.1788,7.1788,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.284400000000001,0.3,mound station,lousiren,0,1,0.7333333333333334,0.8623699570337515,0.3,0.0,0.0,1.0,0.244697304463102,0.4911581569115815,0.404163052905464,0.5555555555555556,,13.315644761904778,18.63875,18.628750000000004,0.0750996303882285,11.11111111111111,6.913484700523471,6.152496625253748,5.961453735610378,16.774431948143143,17.0,5.882352941176471,5.817073692924737,17.190774138142558,17.0,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,3,Zionsmilescreation,"Patton, Freddie Jr",55.6,34.5,38.0,40.0,38.0,42.0,40.0,9,1.9,2.9,"1.90,1.90",4213142252,70.0,0,0,0,0,4,"2026-08-22,2026-08-19,2026-08-13",4,38.83,2.5,39.9,40.0,2.8999999999999986,26,10,2.6,56.0,0.0,duq20260831hmpXML.xml,-1.0,9,0,2,2,2,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-2.8688335982348274,-2.787422008911544,-0.1268722959391097,-1.224744871391589,-0.7934315841687141,-2.1698089675142644,-0.5485680140050919,2.1651626167727325,0.0,1.0,Recent,5.0,1.0,6.0,4.0,1.0,6.0,3.0,2.0,12.0,3/1,4.0,4.0,0.0052402980138584,0.5%,False,0.0301895091053399,33.12408944811627,0.25,-0.2198104908946601,Underlay,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,-0.23,28.0,25.77,2.23,,,42.0,2.29,32.2,0.8000000000000043,AboveTrend,,,0.8000000000000043,1.7300000000000042,4.0,Stable / Neutral,,False,False,False,-8.684716911811565,424.7,788,6,0.1666666666666666,,0.1192,0.25,-0.1308,728,6,6.5925,6.5925,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.8707,0.5,zionsmilescreation,lousiren,0,1,0.9,0.6628384444618012,0.5,0.0,0.0,1.0,0.0793194874060981,0.4500622665006226,0.3174327840416305,0.4444444444444444,,9.640694781746038,21.558749999999986,22.13333333333334,0.1037269639417926,25.0,3.0189509105339916,2.6866458947194505,2.5583737015085157,39.08733112017065,39.0,2.5641025641025643,2.5356475071723215,39.43765831691528,39.0,134.17748917748918,112.36876867426705,100.0
DUQ,1,2026-08-31,4:00,TROT,7000.0,37.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,1,The Final Balance,"Patton, Jordan",54.9,35.1,34.0,42.0,34.0,39.0,42.0,9,10.85,11.85,"13.00,8.70",44334X51544,30.0,0,1,0,0,0,"2026-08-22,2026-08-19,2026-08-13",1,40.0,3.08,41.8,40.5,4.799999999999997,13,10,1.3,-99.9,0.0,duq20260831hmpXML.xml,-1.0,7,0,2,2,0,2,1,76.85714285714286,Lousiren,0.6666666666666666,-1.6409955491094703,-2.821426064997012,-3.1046336846951763,-0.7929518496194384,1.224744871391589,-1.4105450385221618,-2.1698089675142644,-0.5485680140050919,0.0344196933779164,0.0,1.0,Recent,7.0,5.0,1.0,6.0,2.0,7.0,5.0,1.0,7.0,9/2,5.5,5.5,0.0010439410461676,0.1%,False,0.2053448861307885,4.869855874390163,0.1818181818181818,0.0235267043126067,Neutral,2026-08-31,TROT,,Wide Open,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,37.0,7000.0,7,76.85714285714286,0,1,2,2,9.91,12.1,30.759,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,0.0,,,,,,42.0,5.85,28.584,-2.584,BelowTrend,,,-2.584,-1.6539999999999997,5.0,Stable / Neutral,,False,False,False,-11.282322801322817,402.2,850,7,0.0,,0.0474,0.1818,-0.1344,799,7,6.0241,6.0241,Depth,0.0,0.0,0.0,0.0,0.0,0.0,6.439100000000001,0.1,the final balance,lousiren,0,1,0.85,0.9649675792460394,0.1,0.0,0.0,1.0,0.0,0.4220423412204234,0.2636600173460538,0.3333333333333333,,12.425249474206357,21.28875,20.95875,0.080481281448385,18.181818181818183,20.53448861307886,18.274195628683927,18.039346259685534,5.543438135753331,5.5,18.181818181818183,17.980045959949187,5.561721044693181,5.5,134.17748917748918,112.36876867426705,100.0
DUQ,2,2026-08-31,4:15,PACE,7000.0,41.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,1,Deba Roo,"Prather, Connor",65.2,38.2,49.0,47.0,49.0,57.0,47.0,9,1.35,2.35,"2.10,0.60",3-53311131,89.0,0,2,0,1,7,"2026-08-22,2026-08-19,2026-08-13",10,43.75,2.64,46.56,42.0,5.560000000000002,7,9,0.778,61.1,0.0,duq20260831hmpXML.xml,1.0,9,0,2,2,2,2,1,85.66666666666666,Deba Roo,3.8333333333333335,-1.3128916612009915,-2.5764871432682983,-1.915089900506556,1.5438890944681003,0.8115430675802953,1.7687444672062569,-0.2990883485292355,-0.5485680140050919,-0.3476726598446275,0.0,1.0,Recent,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,20.0,5/2,3.5,3.5,0.0958627233206216,9.6%,False,0.575172578651139,1.7386086143834278,0.2857142857142857,0.2894582929368533,Overlay,2026-08-31,PACE,,Chalk,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,41.0,7000.0,6,85.66666666666666,1,1,2,1,36.167,61.644,93.372,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,,40.89,34.315000000000005,6.57,,,15.5,,45.723,11.277,AboveTrend,,,11.277,12.327000000000002,1.0,Strong Improving,,False,False,False,27.30184094104219,736.8,61,1,1.0,15.48966908856528,0.9526,0.2857,0.6669,45,1,15.1951,13.7921,Prime Standout,3.5605,4.5793,3.9171,0.611244635193133,0.5903594265676567,0.6681050656660412,0.0,0.096,deba roo,deba roo,1,1,0.9166666666666666,0.9984507393180608,0.096,1.0,0.6569767441860457,1.0,1.0,0.8387297633872977,0.9479618386817,1.0,,2.8649660119047637,44.78833333333335,41.89875000000001,0.3490442804014814,28.571428571428573,57.517257865113905,49.626300857907104,49.49559218462085,2.0203819286977187,2.0,50.0,50.22458146182115,1.9910569105691056,2.0,126.74603174603176,115.9007559918694,100.00000000000001
DUQ,2,2026-08-31,4:15,PACE,7000.0,41.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,5,Onemorebb,"Daniels, Jerome",57.0,36.1,41.0,46.0,41.0,46.0,46.0,10,0.0,0.0,0,437423?11?,62.0,0,2,0,2,6,"2026-08-21,2026-08-10,2026-08-05",10,39.67,2.64,45.6,46.5,4.600000000000001,7,10,0.7,57.6,0.0,duq20260831hmpXML.xml,1.0,8,0,2,2,2,2,0,85.66666666666666,Deba Roo,3.8333333333333335,-1.3128916612009915,-2.7424135096006528,-2.54951325207382,-0.1831732823945199,0.463738895760169,-0.0218363514469911,-0.2990883485292355,-0.5485680140050919,-0.5485501966437459,0.0,1.0,Recent,1.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,19.0,4/1,5.0,5.0,0.0383024799137684,3.8%,False,0.2981557864690283,3.353951341487305,0.2,0.0981557864690282,Overlay,2026-08-31,PACE,,Chalk,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,41.0,7000.0,6,85.66666666666666,1,1,2,1,36.167,61.644,93.372,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,,,,,,,15.5,,35.866,8.134,AboveTrend,,,8.134,9.164,2.0,Strong Improving,,False,False,False,11.812171852476911,602.4,280,2,0.8,,0.8581,0.2,0.6581,318,2,10.2316,10.2316,Main Threat,0.0,0.0,0.0,0.0,0.0,0.0,3.5605,0.038,onemorebb,deba roo,0,1,0.8666666666666667,0.9811775013359928,0.038,0.0,0.0,1.0,0.8956031816173221,0.6713574097135742,0.7580225498699046,0.8888888888888888,,11.767296093253972,24.63958333333333,21.16541666666667,0.0849812898456159,20.0,29.815578646902832,25.72509419092524,26.024054786188678,3.842598734962369,4.0,25.0,25.112290730910576,3.982113821138211,4.0,126.74603174603176,115.9007559918694,100.00000000000001
DUQ,2,2026-08-31,4:15,PACE,7000.0,41.0,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,3,Roses And Perls,"Love, Issac",55.2,36.8,44.0,47.0,44.0,48.0,47.0,10,16.9,17.9,16.90,2?24123436,67.0,0,0,0,2,1,"2026-08-21,2026-08-08,2026-08-03",3,45.75,2.69,47.0,47.5,6.0,9,10,0.9,55.7,0.0,duq20260831hmpXML.xml,1.0,9,0,2,2,2,2,1,85.66666666666666,Deba Roo,3.8333333333333335,-1.3128916612009915,-2.6871047208232017,-2.311604495236096,0.1308380588532291,0.8115430675802953,-0.4148906774928252,-0.2990883485292355,-0.5485680140050919,-0.0334795894665194,0.0,1.0,Recent,4.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,13.0,5/1,6.0,6.0,0.0171953500381878,1.7%,False,0.1146351422065955,8.72332847284997,0.1666666666666666,-0.0520315244600711,Underlay,2026-08-31,PACE,,Chalk,The County Fair Challenge - ICF Two Year Old Fillies DU QUOIN,41.0,7000.0,6,85.66666666666666,1,1,2,1,36.167,61.644,93.372,False,"Mid (Unknown, purse 7k–12.9k)",65,Mid,20260831,20260831,,,40.67,34.315000000000005,6.35,,,15.5,11.66,42.869,-9.869,BelowTrend,,,-9.869,-8.838999999999999,5.0,Strong Declining,,False,False,False,9.720348640098823,584.3,331,3,0.6,,0.6457,0.1667,0.479,444,3,9.2128,9.2128,Secondary Threat,0.0,0.0,0.0,0.0,0.0,0.0,4.5793,0.017,roses and perls,deba roo,0,1,0.8333333333333334,0.9237614945348944,0.017,0.0,0.0,1.0,0.6609589041095891,0.6488169364881694,0.7137901127493496,0.7777777777777778,,12.446619563492064,23.18125,20.581666666666663,0.0803430999797857,16.666666666666668,11.463514220659553,9.890801938741223,9.904306671675691,10.096617897139607,10.0,10.0,10.044916292364231,9.955284552845528,10.0,126.74603174603176,115.9007559918694,100.00000000000001
