track,race,racedate,posttime,gait,purse,tcr,condition,pp,horse,driver,power,pace,speed,class,avgspd,bestspd,avgcr,dayssince,avgfinalodds_to1,avgfinalodds_dec,avgfinalodds_used,formstring,itm_pct,fp_grit_count,fp_gain_count,fp_outsideboard_count,fp_improve_count,fp_finishbonus_sum,fp_pp_dates_used,formpoints,avgwinclass,medianpurse10,avgcr_10,mediancr_10,classvstoday,earlyspeedpoints,earlyspeedstarts,earlyspeedrating,pp_power_last,postrtg_fast,sourcexml,driverrating,powerpoints,pp_pace2,pp_avgcr2,pp_bestspd2,pp_avgspd2,pp_power2,pp_bonus1,fieldstrength,dominanthorse,dominanceindex,fieldstrength_z,pace_z,avgspd_z,bestspd_z,avgcr_z,power_z,driverrating_z,postrtg_z,earlyspeedrating_z,postrtg_z.1,layoff_tier,layoff_label,rank_formpoints,rank_powerpoints,rank_avgcr,rank_bestspd,rank_earlyspeed,rank_power,rank_speed,rank_pace,indexvalue,morningline,ml_decimal,odds_morning_dec,superfav_prob,superfav_probpct,superfav_flag,harnesselite_line_prob,harnesselite_line_odds,ml_impliedprob,prob_delta,overlayflag,date,gait_race,leadthreatindex,racetype,condition_race,tcr_race,purse_race,fieldsize,fieldstrength_race,below2.0count,below3.0count,below5.0count,cluster2.5to6count,oddssd,top5range,oddsrange,competitiveclusterflag,classtag,adjustedpoints,classband,racedate_race,date.1,improvementflag,SituationScore,AvgSpd10-ES,FieldPaceMean-ES,Advantage-ES,ValuePlay,ClassChange,CompetitivenessIndex,ReboundScore,TrendBase,LastOutDelta,TrendDirection,Trend2Back,Trend3Back,ContinuationScore,FormAlertScore,FormAlertRankInRace,FormAlertLabel,UP_Flag,Is1UP,Is2UP,Is3UP,HER_raw,HER_Index,HER_Rank,HER_RaceRank,HER_RacePct,HER_Dominance,HER_WinProb,HER_ImpliedProb,HER_Overlay,TopHorseRank,TopHorseRaceRank,TopHorseScore,BaseTopHorseScore,ContenderLabel,TopGap2,TopGap3,TopSeparationRaw,top_gap2_score,top_gap3_score,top_separation_score,DistanceFromRaceLeader,superfav_probpct_num,_horse_norm,_dominant_norm,is_dominant_horse,dayssince_14_or_less,ml_odds_score,he_line_odds_score,superfav_score,dominant_flag_score,dominance_index_score,dayssince_score,her_winprob_score,her_index_score,her_rank_score,her_racerank_score,racedate.1,Pred_OffOdds,Pred_Place Pool%,Pred_Show Pool %,Pred_ImpliedProb,ML_Prob,HE_Prob_Raw,HE_Prob_Market,HE_Prob_Tilted,HE_Adjusted_Odds_PreRound,HE_Adjusted_Odds_Rounded,HE_Adjusted_Prob_FromRounded,HE_Adjusted_Prob,HE_Adjusted_Odds,HE_Adjusted,ML_Market_Total,HE_Raw_Market_Total,HE_Adjusted_Market_Total
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",8,Mister Marvalous,"Tomaszewski, Wade",74.1,77.2,86.0,76.0,86.0,93.0,76.0,14,1.29,2.29,"1.24,0.55,2.09",331181-1814,70.0,0,0,0,3,3,"2026-05-01,2026-04-24,2026-04-17",6,76.6,7.91,76.4,76.0,-7.599999999999994,16,10,1.6,76.4,-1.0,btv20260725hmpXML.xml,0.0,4,0,0,2,2,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.5977662602149915,1.0246676961204322,2.385139175999776,-1.543033499620919,-0.9533903955157046,-0.949606607211436,-1.175648025969043,1.2311740225021852,-1.306466911927805,1.0,Recent,3.0,2.0,9.0,1.0,1.0,8.0,1.0,8.0,9.0,7/1,8.0,8.0,0.3447816039950591,34.5%,True,0.028996050058972,34.48745597990773,0.125,-0.0960039499410279,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,,-2.142,79.4,76.0,3.4,,,29.0,,83.47999999999999,-3.4799999999999898,BelowTrend,,,-3.4799999999999898,-1.2399999999999898,7.0,Stable / Neutral,,False,False,False,-1.3015725676268333,488.7,930,4,0.5714285714285714,,0.6055,0.125,0.4805,843,3,8.1612,8.1612,Secondary Threat,0.0,0.0,0.0,0.0,0.0,0.0,4.422000000000001,0.345,mister marvalous,winmebak,0,1,0.7666666666666666,0.6482596469315443,0.345,0.0,0.0,1.0,0.616548828988069,0.5501519756838906,0.4663986214819069,0.6666666666666667,,13.391903378968273,15.014999999999992,16.429583333333333,0.0746719843850188,12.5,2.8996050058972065,3.965473043890213,3.9163150362039585,25.53420730343719,26.0,3.8461538461538463,3.8508448146819965,25.968327681949972,26.0,124.40947940947942,73.12128903170232,100.0
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",2,Intrepid Ivy,"Chindano, Joseph Jr",75.9,80.7,81.0,84.0,81.0,84.0,84.0,14,25.51,26.51,"22.35,30.53,23.64",4357128887,30.0,0,0,0,2,0,"2026-07-11,2026-07-04,2026-06-27",2,83.0,11.5,83.7,84.5,-0.2999999999999971,9,10,0.9,80.1,2.0,btv20260725hmpXML.xml,3.0,2,0,2,0,0,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.8119695004734483,0.7078234786824449,-0.2981423969999719,0.9258200997725514,-0.4280528306397006,1.6128702990175772,0.8741398841201234,-0.2051956704170308,0.5500913313380231,1.0,Recent,9.0,3.0,2.0,6.0,6.0,6.0,6.0,4.0,9.0,8/1,9.0,9.0,0.5134882854480367,51.3%,True,0.0559320263179115,17.87884448019295,0.1111111111111111,-0.0551790847931995,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,SLI,0.984,,,,,,29.0,,79.16999999999999,-3.1699999999999875,BelowTrend,,,-3.1699999999999875,-0.9299999999999876,6.0,Stable / Neutral,,False,False,False,-1.6752366637680247,485.4,945,5,0.4285714285714285,,0.3945,0.1111,0.2834,891,4,7.8844,7.8844,Depth,0.0,0.0,0.0,0.0,0.0,0.0,4.698799999999999,0.513,intrepid ivy,winmebak,0,1,0.7333333333333334,0.8258594182820087,0.513,0.0,0.0,1.0,0.3834511710119311,0.5464370145221209,0.4577828834003447,0.5555555555555556,,13.699606593253977,17.5675,18.29125,0.0729947968354379,11.11111111111111,5.593202631791157,7.649212296252299,7.408647250767116,13.497740763625325,13.0,7.6923076923076925,7.701689629363993,12.984163840974986,13.0,124.40947940947942,73.12128903170232,100.0
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",7,Skyway Ballistic,"Gray, Shawn T",76.4,78.7,83.0,82.0,83.0,85.0,82.0,21,43.52,44.52,"96.90,0.36,33.31",4121352526,60.0,0,2,0,2,2,"2026-07-04,2026-06-27,2026-06-20",6,81.8,10.9,82.1,82.0,-1.9000000000000057,11,10,1.1,79.9,-1.0,btv20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.6895676488971872,0.8345611656576397,0.0,0.3086066999241838,-0.282125729285256,-0.0954476384684315,-1.175648025969043,0.205195670417031,-1.306466911927805,2.0,Layoff,3.0,6.0,5.0,3.0,5.0,4.0,5.0,7.0,6.0,12/1,13.0,13.0,0.1617710176943315,16.2%,False,0.0390854812873161,25.5849478390462,0.0769230769230769,-0.0378375956357607,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,,-0.766,80.7,76.0,4.7,,,29.0,,81.99,0.0100000000000051,AboveTrend,,,0.0100000000000051,2.110000000000005,5.0,Improving,,False,False,False,-1.144796943231339,490.0,926,3,0.7142857142857143,,0.7834,0.0769,0.7065,959,5,7.5504,7.5504,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.0328,0.162,skyway ballistic,winmebak,0,0,0.6,0.7434562508312627,0.162,0.0,0.0,0.0,0.8130799823243482,0.5516154452324665,0.4686961516369902,0.7777777777777778,,37.14899975793647,14.289999999999994,15.87208333333333,0.0269186251720374,7.6923076923076925,3.908548128731615,5.345294346543908,5.255997979830362,19.025882502950942,19.0,5.2631578947368425,5.269577114827996,18.9768548445019,19.0,124.40947940947942,73.12128903170232,100.0
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",1,Pepper Jack Flash,"Cummings, Kyle",76.1,81.9,79.0,77.0,79.0,81.0,77.0,15,10.37,11.37,"3.03,23.44,4.63",3561213852,60.0,0,2,0,3,2,"2026-07-10,2026-07-03,2026-06-26",7,77.75,7.1,77.4,77.5,-6.599999999999994,7,10,0.7,76.3,3.0,btv20260725hmpXML.xml,3.0,0,0,0,0,0,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.8854106114192051,0.58108579170725,-1.192569587999888,-1.2344267996967353,-0.3696819900979261,1.6128702990175772,1.5574025208165123,-0.6155870112510926,1.168944079093299,1.0,Recent,2.0,6.0,8.0,9.0,7.0,5.0,7.0,1.0,13.0,4/1,5.0,5.0,0.7066800520643667,70.7%,True,0.1087680153731183,9.193879253653702,0.2,-0.0912319846268816,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,SLI,0.93,,,,,,29.0,,76.94,3.0600000000000023,AboveTrend,,,3.0600000000000023,5.280000000000002,3.0,Improving,,False,False,False,-4.951126487585349,456.9,1076,6,0.2857142857142857,,0.2166,0.2,0.0166,1068,6,6.8091,6.8091,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.7741,0.7070000000000001,pepper jack flash,winmebak,0,0,0.8666666666666667,0.918729784865428,0.7070000000000001,0.0,0.0,0.0,0.1869200176756517,0.5143532590341101,0.382538770821367,0.4444444444444444,,12.585277091269852,21.51041666666666,20.199166666666667,0.0794579247439597,20.0,10.876801537311838,14.875013393973557,14.557352141314936,6.869381122971667,7.0,14.285714285714286,14.303137883104561,6.991472837448068,7.0,124.40947940947942,73.12128903170232,100.0
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",3,Long Shot Buckets,"Cummings, Kevin",75.1,80.6,79.0,81.0,79.0,83.0,81.0,21,18.09,19.09,"33.14,20.54,0.60",286-5-772175,30.0,0,0,0,2,3,"2026-07-04,2026-06-27,2026-06-20",5,80.33,10.9,81.2,81.0,-2.799999999999997,7,10,0.7,78.3,2.0,btv20260725hmpXML.xml,2.0,0,0,0,0,0,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.8058494078946347,0.58108579170725,-0.5962847939999439,0.0,-0.6615361928068153,0.7587113302745728,0.8741398841201234,-0.6155870112510926,0.5500913313380231,2.0,Layoff,5.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,9.0,7/1,8.0,8.0,0.4341034312516628,43.4%,True,0.0231289232254949,43.23590814196242,0.125,-0.101871076774505,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,,0.17,,,,,,29.0,,74.46,5.540000000000006,AboveTrend,,,5.540000000000006,7.640000000000006,2.0,Strong Improving,,False,False,False,-8.35943166347299,427.2,1204,7,0.1428571428571428,,0.105,0.125,-0.02,1407,7,5.0068,5.0068,Depth,0.0,0.0,0.0,0.0,0.0,0.0,7.5764,0.434,long shot buckets,winmebak,0,0,0.7666666666666666,0.5547103996824245,0.434,0.0,0.0,0.0,0.063632346442775,0.4809186085781831,0.3090178058587018,0.3333333333333333,,13.73044962896827,16.821666666666662,17.92,0.0728308268864128,12.5,2.312892322549493,3.1630901932633058,2.955653052155409,33.83347038214618,34.0,2.9411764705882355,2.944763681815645,33.95858235331919,34.0,124.40947940947942,73.12128903170232,100.0
BTVA,11,2026-07-25,8:20,PACE,8000.0,84.0,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",6,Better Than Never,"Monti, Drew",73.7,75.0,75.0,78.0,75.0,83.0,78.0,15,1.47,2.47,"2.00,1.95,0.46",68758X11,29.0,0,2,0,1,6,"2026-07-10,2026-07-01,2026-05-02",9,77.5,7.0,77.43,77.0,-6.569999999999993,0,7,0.0,75.0,-1.0,btv20260725hmpXML.xml,2.0,0,0,0,0,0,0,0,162.88888888888889,Winmebak,1.2000000000000028,0.7043517235373046,0.4631242234811041,0.3276104177568602,-0.5962847939999439,-0.9258200997725514,-1.070132076599258,0.7587113302745728,-1.175648025969043,-2.0519567041703084,-1.306466911927805,1.0,Recent,1.0,6.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,10/1,11.0,11.0,0.211143724462408,21.1%,False,0.0157772106106244,63.38256011658976,0.0909090909090909,-0.0751318802984664,Underlay,2026-07-25,PACE,,Chalk,"CLASS B OR OPT CL $11,000 AE: NW $2,250 LAST 4 STS OR NW 4 EXT PM RACES LT D. MCNEIGHT III 4 OVER 2 & 8 D. MONTI 6 OVER 3 Please Check Tickets BEFORE Leaving Mutuel Window",84.0,8000.0,8,162.88888888888889,0,0,1,1,19.433,22.185,59.983,False,NW Condition,69,Mid,20260725,20260725,,-0.7,,,,,,29.0,,67.74,15.260000000000003,AboveTrend,,,15.260000000000003,17.480000000000004,1.0,Strong Improving,3UP,False,False,True,-14.82937269119572,370.8,1419,8,0.0,,0.0474,0.0909,-0.0435,1652,8,3.5262,3.5262,Depth,0.0,0.0,0.0,0.0,0.0,0.0,9.057,0.211,better than never,winmebak,0,0,0.6666666666666667,0.3392775331702151,0.211,0.0,0.0,0.0,0.0,0.4174265450861196,0.1855255600229752,0.2222222222222222,,18.6449730218254,16.361666666666657,16.88666666666667,0.0536337595570356,9.090909090909092,1.577721061062442,2.157676761385331,1.958881779917054,51.04953296580989,51.0,1.9607843137254901,1.9631757878770961,50.937873529978795,51.0,124.40947940947942,73.12128903170232,100.0
BTVA,12,2026-07-25,8:40,TROT,5000.0,81.0,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",1,Manclane,"Cummings, Kevin",77.6,78.1,80.0,85.0,80.0,83.0,85.0,24,5.32,6.32,"9.59,1.11,5.27",3-685566-44-7,10.0,0,1,0,0,0,"2026-07-01,2026-06-17,2026-06-10",1,0.0,8.3,84.6,82.5,3.5999999999999943,4,10,0.4,76.8,3.0,btv20260725hmpXML.xml,2.0,4,0,2,2,0,0,0,152.55555555555554,Manclane,0.1999999999999981,-0.6159494257422862,0.6528470934243084,0.6444546351948475,1.1479280427897034,1.3594730408046214,1.472190925364227,0.7587113302745728,1.5574025208165123,-0.2821509516673536,1.295047816476352,2.0,Layoff,8.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,10.0,9/5,2.8,2.8,0.6344842415099318,63.4%,True,0.2522127900396151,3.96490598213885,0.3571428571428571,-0.1049300671032419,Underlay,2026-07-25,TROT,,Wide Open,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",81.0,5000.0,8,152.55555555555554,0,0,1,2,36.8,23.119,91.146,False,NW Condition,68,Mid,20260725,20260725,SLI,1.034,75.2,71.5175,3.68,Value Play,,41.0,,77.53999999999999,-9.539999999999992,BelowTrend,,,-9.539999999999992,-7.589999999999993,8.0,Strong Declining,2UP,False,True,False,14.873475453843334,629.6,341,3,0.7142857142857143,,0.7834,0.3571,0.4263,246,1,11.7122,11.4758,Top Contender,0.4406999999999996,0.9958999999999988,0.635,0.0819129755952491,0.1584919472913614,0.1125686934940613,0.0,0.634,manclane,manclane,1,0,0.94,0.9746444203203352,0.634,1.0,0.0139860139860138,0.0,0.8130799823243482,0.7087695598333896,0.8047099368179207,0.7777777777777778,,9.07179297619048,28.45250000000001,26.105833333333337,0.1102317923947962,35.714285714285715,25.221279003961516,35.06709035243254,34.807492597401875,2.8729446604109676,2.9000000000000004,34.48275862068965,34.58080630913377,2.891777568922306,2.9000000000000004,123.07900432900433,71.9229304469852,100.0
BTVA,12,2026-07-25,8:40,TROT,5000.0,81.0,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",5,Tulsa Bell,"Monti, Drew",74.6,76.1,79.0,82.0,79.0,80.0,82.0,10,13.08,14.08,"10.36,4.34,24.55",544226783-4,30.0,0,2,0,0,1,"2026-07-15,2026-07-01,2026-06-26",3,82.5,9.0,82.4,82.0,1.4000000000000057,1,10,0.1,70.7,2.0,btv20260725hmpXML.xml,2.0,3,0,2,0,0,0,1,152.55555555555554,Manclane,0.1999999999999981,-0.6159494257422862,0.5304452418480474,0.58108579170725,0.3532086285506771,0.785945351715172,0.6707966716377316,0.7587113302745728,0.8741398841201234,-0.9611238300112536,0.7122762990619937,1.0,Recent,4.0,3.0,3.0,3.0,7.0,3.0,3.0,5.0,10.0,5/2,3.5,3.5,0.4569914063021476,45.7%,True,0.144752789265419,6.908329746699372,0.2857142857142857,-0.1409614964488666,Underlay,2026-07-25,TROT,,Wide Open,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",81.0,5000.0,8,152.55555555555554,0,0,1,2,36.8,23.119,91.146,False,NW Condition,68,Mid,20260725,20260725,LI,0.91,76.1,71.5175,4.58,,,41.0,8.17,77.27,-6.269999999999996,BelowTrend,,,-6.269999999999996,-4.0399999999999965,6.0,Declining,2UP,False,True,False,15.34669863011782,633.7,326,2,0.8571428571428571,,0.895,0.2857,0.6093,333,2,11.0351,11.0351,Main Threat,0.0,0.0,0.0,0.0,0.0,0.0,0.4406999999999996,0.457,tulsa bell,manclane,0,1,0.9166666666666666,0.943169700860346,0.457,0.0,0.0,1.0,0.936367653557225,0.7133851176404369,0.813325674899483,0.8888888888888888,,9.586099623015878,30.31333333333332,24.96625,0.1043177141200406,28.571428571428573,14.475278926541906,20.126097249627108,20.27922437152651,4.931155066285829,5.0,20.0,20.056867659297588,4.9858233946936314,5.0,123.07900432900433,71.9229304469852,100.0
BTVA,12,2026-07-25,8:40,TROT,5000.0,81.0,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",8,Mr Cool Seaeyre N,"Chindano, Joseph Jr",77.1,75.8,80.0,83.0,80.0,84.0,83.0,15,10.39,11.39,"5.33,16.77,9.06",225-2732-568,50.0,0,2,0,0,0,"2026-07-10,2026-07-01,2026-06-24",2,84.0,9.0,82.7,83.5,1.7000000000000028,12,10,1.2,79.5,-1.0,btv20260725hmpXML.xml,3.0,5,0,2,2,0,0,1,152.55555555555554,Manclane,0.1999999999999981,-0.6159494257422862,0.5120849641116084,0.6444546351948475,1.4128345142027123,0.9771212480783218,1.3386252164098111,1.6128702990175772,-1.175648025969043,1.5284433905830452,-1.0360382531810817,1.0,Recent,5.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,9.0,6/1,7.0,7.0,0.3955641749598548,39.6%,True,0.1962168356052842,5.096402645141167,0.1428571428571428,0.0533596927481413,Overlay,2026-07-25,TROT,,Wide Open,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",81.0,5000.0,8,152.55555555555554,0,0,1,2,36.8,23.119,91.146,False,NW Condition,68,Mid,20260725,20260725,,-1.044,75.9,71.5175,4.38,,,41.0,,78.33,-7.329999999999998,BelowTrend,,,-7.329999999999998,-5.199999999999998,7.0,Declining,,False,False,False,21.43214780072283,686.7,170,1,1.0,6.085449170605012,0.9526,0.1429,0.8097,428,3,10.4799,10.4799,Secondary Threat,0.0,0.0,0.0,0.0,0.0,0.0,0.9958999999999988,0.396,mr cool seaeyre n,manclane,0,0,0.8,0.9625450615848696,0.396,0.0,0.0,0.0,1.0,0.773049645390071,0.9029293509477312,1.0,,12.472944672619056,16.676249999999996,17.0225,0.0801735296874383,14.285714285714286,19.621683560528425,27.281540725028826,28.08560319084045,3.560543076839203,3.5,28.571428571428573,28.652668084710843,3.490076376285541,3.5,123.07900432900433,71.9229304469852,100.0
BTVA,12,2026-07-25,8:40,TROT,5000.0,81.0,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",3,Batting Stats,"Gray, Shawn T",72.8,78.3,73.0,78.0,73.0,76.0,78.0,10,26.36,27.36,"40.57,0.39,38.13",238845362-3,50.0,0,1,0,2,3,"2026-07-15,2026-07-01,2026-06-26",6,74.5,7.1,78.4,79.0,-2.5999999999999943,10,10,1.0,71.9,2.0,btv20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,152.55555555555554,Manclane,0.1999999999999981,-0.6159494257422862,0.6650872785819347,0.2008727307816653,-0.706417257101358,0.0212417662625728,0.1899601194018352,-0.0954476384684315,0.8741398841201234,1.0757948050204456,0.7122762990619937,1.0,Recent,1.0,5.0,5.0,7.0,2.0,4.0,5.0,1.0,9.0,5/1,6.0,6.0,0.2275520310582798,22.8%,False,0.0369220266737707,27.084103720405864,0.1666666666666666,-0.1297446399928958,Underlay,2026-07-25,TROT,,Wide Open,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",81.0,5000.0,8,152.55555555555554,0,0,1,2,36.8,23.119,91.146,False,NW Condition,68,Mid,20260725,20260725,LI,0.92,,,,,,41.0,,71.8,1.2000000000000028,AboveTrend,,,1.2000000000000028,3.4300000000000024,4.0,Improving,2UP,False,True,False,7.434522408912769,564.8,560,4,0.5714285714285714,,0.6055,0.1667,0.4388,722,4,8.7603,8.7603,Depth,0.0,0.0,0.0,0.0,0.0,0.0,2.7154999999999987,0.228,batting stats,manclane,0,1,0.8333333333333334,0.7274254259936324,0.228,0.0,0.0,1.0,0.616548828988069,0.6358212315659124,0.6789201608271109,0.6666666666666667,,13.37480717261906,17.278749999999988,17.477499999999996,0.0747674330623025,16.666666666666668,3.692202667377079,5.133554270426484,5.198891524103903,19.234869497923658,19.0,5.2631578947368425,5.278123068236208,18.946128899835795,19.0,123.07900432900433,71.9229304469852,100.0
BTVA,12,2026-07-25,8:40,TROT,5000.0,81.0,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",2,Vondell Kemp,"Torre, Andrew",70.2,78.2,76.0,82.0,76.0,78.0,82.0,15,73.02,74.02,"32.96,86.85,99.25",345658-775-4,10.0,0,0,0,0,0,"2026-07-10,2026-06-26,2026-06-17",0,0.0,8.05,81.5,82.0,0.5,10,10,1.0,71.4,2.0,btv20260725hmpXML.xml,-1.0,2,0,2,0,0,0,0,152.55555555555554,Manclane,0.1999999999999981,-0.6159494257422862,0.658967186003122,0.3909792612444577,-0.1766043142753404,0.785945351715172,-0.5045815671611258,-1.80376557595444,0.8741398841201234,1.0757948050204456,0.7122762990619937,1.0,Recent,9.0,4.0,3.0,6.0,2.0,6.0,4.0,2.0,3.0,10/1,11.0,11.0,0.0747394178985205,7.5%,False,0.0523195468433631,19.11331539231121,0.0909090909090909,-0.0385895440657277,Underlay,2026-07-25,TROT,,Wide Open,"CLASS D OR OPT CL $5,000 AE: NW $750 (F& M $900) LAST 4 STS OR NW 2 EXT PM RACES LT K. CUMMINGS 1 OVER 6 Please Check Tickets BEFORE Leaving Mutuel Window",81.0,5000.0,8,152.55555555555554,0,0,1,2,36.8,23.119,91.146,False,NW Condition,68,Mid,20260725,20260725,,-0.0,,,,,,41.0,,73.59,-3.5900000000000034,BelowTrend,,,-3.5900000000000034,-1.4600000000000035,5.0,Stable / Neutral,2UP,False,True,False,-6.432022918736358,444.0,1131,5,0.4285714285714285,,0.3945,0.0909,0.3036,1225,5,6.0436,6.0436,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.4322,0.075,vondell kemp,manclane,0,0,0.6666666666666667,0.8126589317913249,0.075,0.0,0.0,0.0,0.3834511710119311,0.4998311381290105,0.3509477311889718,0.5555555555555556,,18.36500874007937,16.682083333333335,17.96166666666667,0.0544513762096732,9.090909090909092,5.231954684336313,7.274390311714031,6.889761516114658,14.514290482494522,15.0,6.666666666666667,6.685622553099196,14.957470184080892,15.0,123.07900432900433,71.9229304469852,100.0
